Date,Open,High,Low,Close
12-October-2006,,,,1540.49,
13-October-2006,,,,1558.85,
16-October-2006,,,,1577.78,
17-October-2006,,,,1573.30,
18-October-2006,,,,1565.78,
19-October-2006,,,,1554.60,
20-October-2006,,,,1555.35,
23-October-2006,,,,1552.45,
26-October-2006,,,,1533.01,
27-October-2006,,,,1580.53,
30-October-2006,,,,1598.24,
31-October-2006,,,,1596.19,
1-November-2006,,,,1622.35,
2-November-2006,,,,1654.95,
3-November-2006,,,,1673.89,
6-November-2006,,,,1678.78,
7-November-2006,,,,1660.44,
8-November-2006,,,,1625.45,
9-November-2006,,,,1637.42,
10-November-2006,,,,1660.62,
13-November-2006,,,,1659.28,
14-November-2006,,,,1657.00,
15-November-2006,,,,1643.78,
16-November-2006,,,,1638.20,
17-November-2006,,,,1631.02,
20-November-2006,,,,1622.61,
21-November-2006,,,,1639.77,
22-November-2006,,,,1646.55,
23-November-2006,,,,1638.28,
24-November-2006,,,,1635.12,
27-November-2006,,,,1632.12,
28-November-2006,,,,1624.62,
29-November-2006,,,,1614.31,
30-November-2006,,,,1604.80,
1-December-2006,,,,1620.89,
4-December-2006,,,,1618.47,
5-December-2006,,,,1636.92,
6-December-2006,,,,1634.51,
7-December-2006,,,,1648.65,
8-December-2006,,,,1612.27,
11-December-2006,,,,1578.86,
12-December-2006,,,,1530.04,
13-December-2006,,,,1553.76,
14-December-2006,,,,1585.37,
15-December-2006,,,,1582.95,
18-December-2006,,,,1628.54,
19-December-2006,,,,1595.20,
20-December-2006,,,,1599.40,
21-December-2006,,,,1605.97,
22-December-2006,,,,1622.84,
26-December-2006,,,,1641.14,
27-December-2006,,,,1650.69,
28-December-2006,,,,1642.77,
29-December-2006,,,,1637.21,
1-January-2007,,,,1637.21,
2-January-2007,,,,1652.38,
3-January-2007,,,,1653.44,
4-January-2007,,,,1656.65,
5-January-2007,,,,1676.37,
8-January-2007,,,,1672.35,
9-January-2007,,,,1677.13,
10-January-2007,,,,1653.92,
11-January-2007,,,,1688.22,
12-January-2007,,,,1736.01,
15-January-2007,,,,1747.70,
16-January-2007,,,,1732.80,
17-January-2007,,,,1731.54,
18-January-2007,,,,1758.88,
19-January-2007,,,,1758.27,
22-January-2007,,,,1752.01,
23-January-2007,,,,1737.80,
24-January-2007,,,,1753.99,
25-January-2007,,,,1766.88,
26-January-2007,,,,1766.88,
29-January-2007,,,,1773.50,
30-January-2007,,,,1773.50,
31-January-2007,,,,1751.16,
1-February-2007,,,,1762.28,
2-February-2007,,,,1754.39,
5-February-2007,,,,1768.96,
6-February-2007,,,,1768.48,
7-February-2007,,,,1763.40,
8-February-2007,,,,1764.77,
9-February-2007,,,,1748.27,
12-February-2007,,,,1706.36,
13-February-2007,,,,1722.50,
14-February-2007,,,,1736.31,
15-February-2007,,,,1768.06,
16-February-2007,,,,1768.06,
19-February-2007,,,,1779.32,
20-February-2007,,,,1763.73,
21-February-2007,,,,1756.88,
22-February-2007,,,,1753.57,
23-February-2007,,,,1732.11,
26-February-2007,,,,1727.93,
27-February-2007,,,,1717.69,
28-February-2007,,,,1662.46,
1-March-2007,,,,1676.69,
2-March-2007,,,,1636.65,
5-March-2007,,,,1568.44,
6-March-2007,,,,1602.81,
7-March-2007,,,,1587.05,
8-March-2007,,,,1634.29,
9-March-2007,,,,1618.44,
12-March-2007,,,,1627.13,
13-March-2007,,,,1643.67,
14-March-2007,,,,1593.65,
15-March-2007,,,,1590.43,
16-March-2007,,,,1599.16,
19-March-2007,,,,1623.49,
20-March-2007,,,,1633.52,
21-March-2007,,,,1656.42,
22-March-2007,,,,1703.27,
23-March-2007,,,,1700.44,
26-March-2007,,,,1696.20,
27-March-2007,,,,1696.20,
28-March-2007,,,,1685.32,
29-March-2007,,,,1695.58,
30-March-2007,,,,1704.42,
2-April-2007,,,,1635.39,
3-April-2007,,,,1663.80,
4-April-2007,,,,1686.32,
5-April-2007,,,,1683.86,
6-April-2007,,,,1683.86,
9-April-2007,,,,1719.36,
10-April-2007,,,,1727.11,
11-April-2007,,,,1732.11,
12-April-2007,,,,1717.10,
13-April-2007,,,,1743.86,
16-April-2007,,,,1798.29,
17-April-2007,,,,1815.07,
18-April-2007,,,,1826.70,
19-April-2007,,,,1824.40,
20-April-2007,,,,1875.14,
23-April-2007,,,,1889.51,
24-April-2007,,,,1918.12,
25-April-2007,,,,1948.70,
26-April-2007,,,,1947.12,
27-April-2007,,,,1890.58,
30-April-2007,,,,1902.42,
1-May-2007,,,,1902.42,
2-May-2007,,,,1902.42,
3-May-2007,,,,1959.12,
4-May-2007,,,,1927.70,
7-May-2007,,,,1948.67,
8-May-2007,,,,1933.40,
9-May-2007,,,,1932.22,
10-May-2007,,,,1911.17,
11-May-2007,,,,1919.48,
14-May-2007,,,,1960.99,
15-May-2007,,,,1941.77,
16-May-2007,,,,1972.09,
17-May-2007,,,,2021.30,
18-May-2007,,,,2028.97,
21-May-2007,,,,2094.66,
22-May-2007,,,,2099.44,
23-May-2007,,,,2075.16,
24-May-2007,,,,2045.33,
25-May-2007,,,,2049.56,
28-May-2007,,,,2050.79,
29-May-2007,,,,2075.46,
30-May-2007,,,,2067.38,
31-May-2007,,,,2077.90,
1-June-2007,,,,2070.21,
4-June-2007,,,,2051.95,
5-June-2007,,,,2053.58,
6-June-2007,,,,1992.81,
7-June-2007,,,,1973.64,
8-June-2007,,,,1967.35,
11-June-2007,,,,1974.50,
12-June-2007,,,,1996.89,
13-June-2007,,,,1976.34,
14-June-2007,,,,2004.37,
15-June-2007,,,,1994.79,
18-June-2007,,,,1988.12,
19-June-2007,,,,2043.52,
20-June-2007,,,,2047.83,
21-June-2007,,,,2054.71,
22-June-2007,,,,2029.11,
25-June-2007,,,,2033.72,
26-June-2007,,,,2044.46,
27-June-2007,,,,2033.38,
28-June-2007,,,,2023.72,
29-June-2007,,,,2030.81,
2-July-2007,,,,2023.09,
3-July-2007,,,,2033.43,
4-July-2007,,,,2034.82,
5-July-2007,,,,2028.05,
6-July-2007,,,,2030.21,
9-July-2007,,,,2036.93,
10-July-2007,,,,2030.94,
11-July-2007,,,,2033.08,
12-July-2007,,,,2048.90,
13-July-2007,,,,2086.70,
16-July-2007,,,,2096.04,
17-July-2007,,,,2126.92,
18-July-2007,,,,2113.05,
19-July-2007,,,,2173.34,
20-July-2007,,,,2161.11,
23-July-2007,,,,2187.57,
24-July-2007,,,,2189.28,
25-July-2007,,,,2190.12,
26-July-2007,,,,2224.77,
27-July-2007,,,,2142.05,
30-July-2007,,,,2127.74,
31-July-2007,,,,2170.46,
1-August-2007,,,,2073.80,
2-August-2007,,,,2074.78,
3-August-2007,,,,2081.69,
6-August-2007,,,,2057.98,
7-August-2007,,,,2080.34,
8-August-2007,,,,2146.96,
9-August-2007,,,,2105.10,
10-August-2007,,,,2070.15,
13-August-2007,,,,2084.85,
14-August-2007,,,,2094.37,
15-August-2007,,,,2094.37,
16-August-2007,,,,1999.66,
17-August-2007,,,,1982.48,
20-August-2007,,,,2035.20,
21-August-2007,,,,1979.10,
22-August-2007,,,,2003.85,
23-August-2007,,,,1969.16,
24-August-2007,,,,2005.01,
27-August-2007,,,,2060.08,
28-August-2007,,,,2093.36,
29-August-2007,,,,2118.19,
30-August-2007,,,,2131.69,
31-August-2007,,,,2182.35,
3-September-2007,,,,2178.69,
4-September-2007,,,,2187.77,
5-September-2007,,,,2175.67,
6-September-2007,,,,2198.95,
7-September-2007,,,,2187.61,
10-September-2007,,,,2206.86,
11-September-2007,,,,2205.58,
12-September-2007,,,,2222.57,
13-September-2007,,,,2238.28,
14-September-2007,,,,2241.12,
17-September-2007,,,,2237.57,
18-September-2007,,,,2271.45,
19-September-2007,,,,2383.10,
20-September-2007,,,,2406.94,
21-September-2007,,,,2485.84,
24-September-2007,,,,2561.33,
25-September-2007,,,,2597.93,
26-September-2007,,,,2555.69,
27-September-2007,,,,2560.34,
28-September-2007,,,,2542.57,
1-October-2007,,,,2570.92,
2-October-2007,,,,2570.92,
3-October-2007,,,,2656.18,
4-October-2007,,,,2657.48,
5-October-2007,,,,2689.10,
8-October-2007,,,,2608.25,
9-October-2007,,,,2769.17,
10-October-2007,,,,2808.57,
11-October-2007,,,,2852.89,
12-October-2007,,,,2811.53,
15-October-2007,,,,2931.25,
16-October-2007,,,,2920.64,
17-October-2007,,,,2915.16,
18-October-2007,,,,2812.87,
19-October-2007,,,,2726.08,
22-October-2007,,,,2682.95,
23-October-2007,,,,2855.70,
24-October-2007,,,,2863.60,
25-October-2007,,,,2882.80,
26-October-2007,,,,2963.26,
29-October-2007,,,,3110.57,
30-October-2007,,,,3082.88,
31-October-2007,,,,3124.27,
1-November-2007,,,,3096.68,
2-November-2007,,,,3161.64,
5-November-2007,,,,3101.15,
6-November-2007,,,,3061.43,
7-November-2007,,,,3126.38,
8-November-2007,,,,3099.00,
9-November-2007,,,,3114.27,
12-November-2007,,,,3056.67,
13-November-2007,,,,3071.18,
14-November-2007,,,,3262.84,
15-November-2007,,,,3324.04,
16-November-2007,,,,3370.29,
19-November-2007,,,,3365.56,
20-November-2007,,,,3270.09,
21-November-2007,,,,3168.41,
22-November-2007,,,,3152.06,
23-November-2007,,,,3229.36,
26-November-2007,,,,3295.16,
27-November-2007,,,,3294.46,
28-November-2007,,,,3216.67,
29-November-2007,,,,3254.69,
30-November-2007,,,,3332.42,
3-December-2007,,,,3454.62,
4-December-2007,,,,3420.33,
5-December-2007,,,,3485.38,
6-December-2007,,,,3455.45,
7-December-2007,,,,3427.27,
10-December-2007,,,,3425.90,
11-December-2007,,,,3482.14,
12-December-2007,,,,3518.84,
13-December-2007,,,,3448.68,
14-December-2007,,,,3483.95,
17-December-2007,,,,3305.35,
18-December-2007,,,,3302.06,
19-December-2007,,,,3300.75,
20-December-2007,,,,3292.36,
21-December-2007,,,,3292.36,
24-December-2007,,,,3399.33,
26-December-2007,,,,3516.97,
27-December-2007,,,,3522.96,
28-December-2007,,,,3545.11,
31-December-2007,,,,3571.05,
2-January-2008,,,,3595.45,
3-January-2008,,,,3645.18,
4-January-2008,,,,3727.04,
7-January-2008,,,,3733.87,
8-January-2008,,,,3735.88,
9-January-2008,,,,3680.92,
10-January-2008,,,,3618.67,
11-January-2008,,,,3700.19,
14-January-2008,,,,3774.72,
15-January-2008,,,,3704.92,
16-January-2008,,,,3644.97,
17-January-2008,,,,3571.43,
18-January-2008,,,,3358.67,
21-January-2008,,,,2963.97,
22-January-2008,,,,2673.21,
23-January-2008,,,,2895.85,
24-January-2008,,,,2811.77,
25-January-2008,,,,3003.21,
28-January-2008,,,,2965.37,
29-January-2008,,,,2996.35,
30-January-2008,,,,2864.76,
31-January-2008,,,,2875.59,
1-February-2008,,,,2963.11,
4-February-2008,,,,3034.16,
5-February-2008,,,,3064.87,
6-February-2008,,,,2982.79,
7-February-2008,,,,2852.48,
8-February-2008,,,,2845.05,
11-February-2008,,,,2657.41,
12-February-2008,,,,2670.04,
13-February-2008,,,,2738.67,
14-February-2008,,,,2941.25,
15-February-2008,,,,3029.99,
18-February-2008,,,,2997.51,
19-February-2008,,,,2992.62,
20-February-2008,,,,2934.68,
21-February-2008,,,,2945.84,
22-February-2008,,,,2884.25,
25-February-2008,,,,2983.61,
26-February-2008,,,,3027.91,
27-February-2008,,,,3038.67,
28-February-2008,,,,3009.26,
29-February-2008,,,,2971.95,
3-March-2008,,,,2810.01,
4-March-2008,,,,2741.71,
5-March-2008,,,,2787.63,
7-March-2008,,,,2707.97,
10-March-2008,,,,2757.58,
11-March-2008,,,,2838.67,
12-March-2008,,,,2862.02,
13-March-2008,,,,2697.03,
14-March-2008,,,,2781.40,
17-March-2008,,,,2629.15,
18-March-2008,,,,2599.62,
19-March-2008,,,,2597.64,
24-March-2008,,,,2598.72,
25-March-2008,,,,2758.66,
26-March-2008,,,,2743.35,
27-March-2008,,,,2727.86,
28-March-2008,,,,2807.35,
31-March-2008,,,,2690.03,
1-April-2008,,,,2785.51,
2-April-2008,,,,2778.39,
3-April-2008,,,,2832.90,
4-April-2008,,,,2769.39,
7-April-2008,,,,2848.23,
8-April-2008,,,,2827.05,
9-April-2008,,,,2855.32,
10-April-2008,,,,2898.73,
11-April-2008,,,,2977.43,
15-April-2008,,,,3057.26,
16-April-2008,,,,3078.64,
17-April-2008,,,,3079.87,
21-April-2008,,,,3115.00,
22-April-2008,,,,3096.71,
23-April-2008,,,,3075.47,
24-April-2008,,,,3069.78,
25-April-2008,,,,3111.87,
28-April-2008,,,,3080.56,
29-April-2008,,,,3143.56,
30-April-2008,,,,3102.43,
2-May-2008,,,,3157.82,
5-May-2008,,,,3159.04,
6-May-2008,,,,3146.27,
7-May-2008,,,,3169.42,
8-May-2008,,,,3149.41,
9-May-2008,,,,3001.84,
12-May-2008,,,,3029.67,
13-May-2008,,,,2952.27,
14-May-2008,,,,2957.18,
15-May-2008,,,,3036.32,
16-May-2008,,,,3062.84,
20-May-2008,,,,3031.53,
21-May-2008,,,,3105.62,
22-May-2008,,,,3046.67,
23-May-2008,,,,2980.84,
26-May-2008,,,,2937.14,
27-May-2008,,,,2904.04,
28-May-2008,,,,2920.43,
29-May-2008,,,,2865.53,
30-May-2008,,,,2815.16,
2-June-2008,,,,2766.51,
3-June-2008,,,,2820.02,
4-June-2008,,,,2727.00,
5-June-2008,,,,2717.16,
6-June-2008,,,,2707.11,
9-June-2008,,,,2617.05,
10-June-2008,,,,2623.61,
11-June-2008,,,,2665.93,
12-June-2008,,,,2699.43,
13-June-2008,,,,2685.79,
16-June-2008,,,,2708.82,
17-June-2008,,,,2772.45,
18-June-2008,,,,2724.68,
19-June-2008,,,,2683.19,
20-June-2008,,,,2549.63,
23-June-2008,,,,2479.81,
24-June-2008,,,,2479.39,
25-June-2008,,,,2558.12,
26-June-2008,,,,2627.32,
27-June-2008,,,,2552.66,
30-June-2008,,,,2452.34,
1-July-2008,,,,2377.29,
2-July-2008,,,,2501.80,
3-July-2008,,,,2427.23,
4-July-2008,,,,2466.83,
7-July-2008,,,,2413.13,
8-July-2008,,,,2372.11,
9-July-2008,,,,2471.74,
10-July-2008,,,,2458.30,
11-July-2008,,,,2407.52,
14-July-2008,,,,2437.48,
15-July-2008,,,,2354.60,
16-July-2008,,,,2326.14,
17-July-2008,,,,2391.97,
18-July-2008,,,,2493.17,
21-July-2008,,,,2515.74,
22-July-2008,,,,2537.15,
23-July-2008,,,,2659.62,
24-July-2008,,,,2692.45,
25-July-2008,,,,2558.77,
28-July-2008,,,,2599.94,
29-July-2008,,,,2506.67,
30-July-2008,,,,2581.59,
31-July-2008,,,,2615.82,
1-August-2008,,,,2699.93,
4-August-2008,,,,2696.19,
5-August-2008,,,,2726.62,
6-August-2008,,,,2737.92,
7-August-2008,,,,2724.80,
8-August-2008,,,,2719.36,
11-August-2008,,,,2793.60,
12-August-2008,,,,2790.74,
13-August-2008,,,,2787.67,
14-August-2008,,,,2724.36,
18-August-2008,,,,2677.11,
19-August-2008,,,,2678.59,
20-August-2008,,,,2686.97,
21-August-2008,,,,2635.33,
22-August-2008,,,,2663.08,
25-August-2008,,,,2647.90,
26-August-2008,,,,2614.79,
27-August-2008,,,,2581.48,
28-August-2008,,,,2512.37,
29-August-2008,,,,2582.09,
1-September-2008,,,,2594.51,
2-September-2008,,,,2681.95,
4-September-2008,,,,2624.58,
5-September-2008,,,,2562.89,
8-September-2008,,,,2611.40,
9-September-2008,,,,2619.87,
10-September-2008,,,,2555.13,
11-September-2008,,,,2469.41,
12-September-2008,,,,2410.51,
15-September-2008,,,,2319.92,
16-September-2008,,,,2351.82,
17-September-2008,,,,2312.72,
18-September-2008,,,,2365.98,
19-September-2008,,,,2497.66,
22-September-2008,,,,2479.81,
23-September-2008,,,,2459.75,
24-September-2008,,,,2491.48,
25-September-2008,,,,2473.52,
26-September-2008,,,,2395.45,
29-September-2008,,,,2354.24,
30-September-2008,,,,2381.61,
1-October-2008,,,,2353.98,
3-October-2008,,,,2219.90,
6-October-2008,,,,2080.00,
7-October-2008,,,,2100.18,
8-October-2008,,,,2044.48,
10-October-2008,,,,1906.80,
13-October-2008,,,,1969.31,
14-October-2008,,,,1991.87,
15-October-2008,,,,1882.93,
16-October-2008,,,,1774.14,
17-October-2008,,,,1685.10,
20-October-2008,,,,1701.99,
21-October-2008,,,,1767.93,
22-October-2008,,,,1672.16,
23-October-2008,,,,1578.19,
24-October-2008,,,,1342.03,
27-October-2008,,,,1353.17,
29-October-2008,,,,1485.01,
31-October-2008,,,,1625.13,
3-November-2008,,,,1712.73,
4-November-2008,,,,1762.77,
5-November-2008,,,,1606.60,
6-November-2008,,,,1522.41,
7-November-2008,,,,1570.92,
10-November-2008,,,,1671.30,
11-November-2008,,,,1548.35,
12-November-2008,,,,1502.36,
14-November-2008,,,,1485.59,
17-November-2008,,,,1480.91,
18-November-2008,,,,1457.83,
19-November-2008,,,,1440.49,
20-November-2008,,,,1375.60,
21-November-2008,,,,1455.45,
24-November-2008,,,,1469.73,
25-November-2008,,,,1414.56,
26-November-2008,,,,1475.88,
27-November-2008,,,,1475.88,
